group,status,pot_id,day,angle,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
Pepper\I\Virus,V,32,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_32.png
Pepper\I\Virus,V,34,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_34.png
Pepper\I\Virus,V,35,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_35.png
Pepper\I\Virus,V,36,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_36.png
Pepper\I\Virus,V,37,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_37.png
Pepper\I\Virus,V,38,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_38.png
Pepper\I\Virus,V,39,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_39.png
Pepper\I\Virus,V,40,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_40.png
Pepper\I\Virus,V,41,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_41.png
Pepper\I\Virus,V,42,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_42.png
Pepper\I\Virus,V,43,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_43.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_43.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_43.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_43.png
Pepper\I\Virus,V,44,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_44.png
Pepper\I\Virus,V,45,17,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_17_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_17_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_17_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_17_VNIR_1000nm_0_45.png
Pepper\I\Virus,V,1,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_1.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_1.png
Pepper\I\Virus,V,2,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_2.png
Pepper\I\Virus,V,3,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_3.png
Pepper\I\Virus,V,4,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_4.png
Pepper\I\Virus,V,5,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_5.png
Pepper\I\Virus,V,6,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_6.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_6.png
Pepper\I\Virus,V,7,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_7.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_7.png
Pepper\I\Virus,V,8,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_8.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_8.png
Pepper\I\Virus,V,10,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_10.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_10.png
Pepper\I\Virus,V,11,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_11.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_11.png
Pepper\I\Virus,V,12,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_12.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_12.png
Pepper\I\Virus,V,13,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_13.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_13.png
Pepper\I\Virus,V,14,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_14.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_14.png
Pepper\I\Virus,V,15,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_15.png
Pepper\I\Virus,V,16,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_16.png
Pepper\I\Virus,V,17,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_17.png
Pepper\I\Virus,V,18,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_18.png
Pepper\I\Virus,V,19,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_19.png
Pepper\I\Virus,V,20,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_20.png
Pepper\I\Virus,V,21,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_21.png
Pepper\I\Virus,V,22,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_22.png
Pepper\I\Virus,V,23,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_23.png
Pepper\I\Virus,V,24,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_24.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_24.png
Pepper\I\Virus,V,25,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_25.png
Pepper\I\Virus,V,26,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_26.png
Pepper\I\Virus,V,27,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_27.png
Pepper\I\Virus,V,28,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_28.png
Pepper\I\Virus,V,29,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_29.png
Pepper\I\Virus,V,30,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_30.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_30.png
Pepper\I\Virus,V,31,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_31.png
Pepper\I\Virus,V,32,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_32.png
Pepper\I\Virus,V,33,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_33.png
Pepper\I\Virus,V,34,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_34.png
Pepper\I\Virus,V,35,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_35.png
Pepper\I\Virus,V,36,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_36.png
Pepper\I\Virus,V,37,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_37.png
Pepper\I\Virus,V,38,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_38.png
Pepper\I\Virus,V,39,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_39.png
Pepper\I\Virus,V,41,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_41.png
Pepper\I\Virus,V,42,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_42.png
Pepper\I\Virus,V,43,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_43.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_43.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_43.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_43.png
Pepper\I\Virus,V,44,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_44.png
Pepper\I\Virus,V,45,18,0,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_0_45.png
Pepper\I\Virus,V,1,18,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_15_1.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_15_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_15_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_15_1.png
Pepper\I\Virus,V,2,18,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_15_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_15_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_15_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_15_2.png
Pepper\I\Virus,V,3,18,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_15_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_15_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_15_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_15_3.png
Pepper\I\Virus,V,4,18,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_15_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_15_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_15_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_15_4.png
Pepper\I\Virus,V,5,18,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_15_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_15_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_15_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_15_5.png
Pepper\I\Virus,V,6,18,15,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_18_RGB_15_6.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_18_VNIR_15_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_18_VNIR_800nm_15_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_18_VNIR_1000nm_15_6.png
