sample_id,group,label,plant,experiment,rgb_path,vnir_path,vnir_800nm_path,vnir_1000nm_path
V_21_0_14,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_14.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_14.png
V_21_0_15,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_15.png
V_21_0_16,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_16.png
V_21_0_17,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_17.png
V_21_0_18,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_18.png
V_21_0_19,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_19.png
V_21_0_2,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_2.png
V_21_0_20,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_20.png
V_21_0_21,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_21.png
V_21_0_22,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_22.png
V_21_0_23,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_23.png
V_21_0_24,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_24.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_24.png
V_21_0_25,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_25.png
V_21_0_26,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_26.png
V_21_0_27,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_27.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_27.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_27.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_27.png
V_21_0_28,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_28.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_28.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_28.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_28.png
V_21_0_29,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_29.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_29.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_29.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_29.png
V_21_0_3,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_3.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_3.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_3.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_3.png
V_21_0_30,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_30.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_30.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_30.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_30.png
V_21_0_31,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_31.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_31.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_31.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_31.png
V_21_0_32,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_32.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_32.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_32.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_32.png
V_21_0_33,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_33.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_33.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_33.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_33.png
V_21_0_34,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_34.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_34.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_34.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_34.png
V_21_0_35,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_35.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_35.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_35.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_35.png
V_21_0_36,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_36.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_36.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_36.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_36.png
V_21_0_37,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_37.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_37.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_37.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_37.png
V_21_0_38,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_38.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_38.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_38.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_38.png
V_21_0_39,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_39.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_39.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_39.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_39.png
V_21_0_4,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_4.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_4.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_4.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_4.png
V_21_0_40,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_40.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_40.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_40.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_40.png
V_21_0_41,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_41.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_41.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_41.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_41.png
V_21_0_42,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_42.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_42.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_42.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_42.png
V_21_0_43,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_43.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_43.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_43.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_43.png
V_21_0_44,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_44.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_44.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_44.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_44.png
V_21_0_45,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_45.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_45.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_45.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_45.png
V_21_0_5,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_5.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_5.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_5.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_5.png
V_21_0_6,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_6.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_6.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_6.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_6.png
V_21_0_7,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_7.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_7.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_7.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_7.png
V_21_0_8,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_8.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_8.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_8.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_8.png
V_21_0_9,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_21_RGB_0_9.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_21_VNIR_0_9.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_21_VNIR_800nm_0_9.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_21_VNIR_1000nm_0_9.png
V_22_0_1,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_1.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_1.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_1.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_1.png
V_22_0_10,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_10.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_10.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_10.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_10.png
V_22_0_11,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_11.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_11.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_11.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_11.png
V_22_0_12,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_12.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_12.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_12.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_12.png
V_22_0_13,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_13.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_13.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_13.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_13.png
V_22_0_14,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_14.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_14.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_14.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_14.png
V_22_0_15,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_15.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_15.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_15.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_15.png
V_22_0_16,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_16.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_16.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_16.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_16.png
V_22_0_17,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_17.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_17.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_17.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_17.png
V_22_0_18,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_18.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_18.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_18.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_18.png
V_22_0_19,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_19.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_19.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_19.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_19.png
V_22_0_2,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_2.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_2.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_2.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_2.png
V_22_0_20,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_20.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_20.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_20.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_20.png
V_22_0_21,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_21.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_21.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_21.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_21.png
V_22_0_22,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_22.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_22.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_22.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_22.png
V_22_0_23,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_23.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_23.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_23.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_23.png
V_22_0_24,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_24.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_24.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_24.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_24.png
V_22_0_25,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_25.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_25.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_25.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_25.png
V_22_0_26,Pepper\I\Virus,Virus,Pepper,I,Datasets/TOBRFV-LMID/RGB/Pepper/I/Virus/V_22_RGB_0_26.tiff,Datasets/TOBRFV-LMID/VNIR/Pepper/I/Virus/V_22_VNIR_0_26.png,Datasets/TOBRFV-LMID/VNIR_800nm/Pepper/I/Virus/V_22_VNIR_800nm_0_26.png,Datasets/TOBRFV-LMID/VNIR_1000nm/Pepper/I/Virus/V_22_VNIR_1000nm_0_26.png
